스마트가로등유형,시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,위도,경도,스마트가로등형태,점등상태여부,센서종류,센싱정보서비스,CCTV유무,WiFi유무,GPS수신기유무,비콘유무,조명제어여부,위급상황신고가능여부,앱서비스명,앱서비스제공내용,기타서비스,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
1,충청남도,서산시,안견로,충청남도 서산시 안견로 457,충청남도 서산시 읍내동 624-8,36.78386216,126.4419143,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 457,충청남도 서산시 읍내동 611-37,36.78406504,126.4413792,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,탑동4길,충청남도 서산시 탑동4길 5-15,충청남도 서산시 동문동 684-11,36.78897095,126.4534302,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,문화로,충청남도 서산시 문화로 131,충청남도 서산시 읍내동 624-8,36.7842121,126.4415981,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,문화로,충청남도 서산시 문화로 131,충청남도 서산시 읍내동 593-10,36.78422569,126.4410504,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,문화로,충청남도 서산시 문화로 131,충청남도 서산시 읍내동 624-8,36.78445343,126.4411819,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,문화로,충청남도 서산시 문화로 136,충청남도 서산시 읍내동 624-8,36.78459539,126.4407103,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,문화로,충청남도 서산시 문화로 140,충청남도 서산시 읍내동 609-19,36.78470888,126.4399365,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 465,충청남도 서산시 읍내동 609-12,36.78443146,126.4401627,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 465,충청남도 서산시 읍내동 609-19,36.78475571,126.4396896,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 378-6,충청남도 서산시 읍내동 776-4,36.77890778,126.4421234,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 380,충청남도 서산시 읍내동 778-2,36.77904346,126.442375,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 383-1,충청남도 서산시 읍내동 776,36.77925633,126.4420582,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 384,충청남도 서산시 읍내동 780-11,36.7794579,126.4423608,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 383-2,충청남도 서산시 읍내동 853,36.77951099,126.4420788,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 59,충청남도 서산시 동문동 684-2,36.788414,126.4529343,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 385,충청남도 서산시 읍내동 718-6,36.77982687,126.4421829,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 388,충청남도 서산시 읍내동 718-3,36.77983708,126.4425149,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 387-2,충청남도 서산시 읍내동 716-15,36.78014092,126.4423795,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,성암1로,충청남도 서산시 성암1로 11-11,충청남도 서산시 읍내동 716-5,36.78013533,126.4427032,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 387-2,충청남도 서산시 읍내동 716-16,36.78042342,126.4425735,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 396,충청남도 서산시 읍내동 산 13-6,36.78049063,126.4429735,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 401,충청남도 서산시 읍내동 716-3,36.78073994,126.4428148,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,성암1로,충청남도 서산시 성암1로 29-10,충청남도 서산시 읍내동 723,36.78080252,126.4431897,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 401,충청남도 서산시 읍내동 723,36.78103838,126.4430451,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,성암1로,충청남도 서산시 성암1로 29-6,충청남도 서산시 읍내동 683-17,36.78109855,126.4433864,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 6,충청남도 서산시 읍내동 506,36.78553009,126.4491425,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 64,충청남도 서산시 동문동 684-11,36.78864291,126.4531701,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 403,충청남도 서산시 읍내동 683-16,36.78134758,126.4431661,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,성암1로,충청남도 서산시 성암1로 31-4,충청남도 서산시 읍내동 681-5,36.78143649,126.4434667,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 409,충청남도 서산시 읍내동 723,36.7815977,126.4431811,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 413,충청남도 서산시 읍내동 723,36.78176082,126.4434531,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 413,충청남도 서산시 읍내동 723,36.78188795,126.4431034,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 413,충청남도 서산시 읍내동 621-3,36.78210265,126.4433274,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 415,충청남도 서산시 읍내동 723,36.78211036,126.442973,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 333,충청남도 서산시 읍내동 61-23,36.77732532,126.446857,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 332,충청남도 서산시 읍내동 79-10,36.77760319,126.4465413,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 333,충청남도 서산시 읍내동 61-2,36.7773149,126.4465546,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,양유정4길,충청남도 서산시 양유정4길 9-11,충청남도 서산시 읍내동 804-10,36.77763667,126.4459922,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 341,충청남도 서산시 읍내동 758-1,36.77738364,126.445774,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 342,충청남도 서산시 읍내동 805-1,36.77766208,126.4456448,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 341,충청남도 서산시 읍내동 758-5,36.77746305,126.4454122,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 55,충청남도 서산시 동문동 1054,36.78791408,126.4528123,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 346,충청남도 서산시 읍내동 797-22,36.77771716,126.4453151,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,고운로,충청남도 서산시 고운로 61-8,충청남도 서산시 읍내동 758-5,36.77752234,126.4450841,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 350,충청남도 서산시 읍내동 797-23,36.77776707,126.4449719,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 351-3,충청남도 서산시 읍내동 740-3,36.7776146,126.4445793,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 353,충청남도 서산시 읍내동 760-6,36.77786427,126.4444963,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 353,충청남도 서산시 읍내동 740-3,36.77768034,126.444184,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 355,충청남도 서산시 읍내동 761-4,36.7779477,126.4440308,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
1,충청남도,서산시,안견로,충청남도 서산시 안견로 355,충청남도 서산시 읍내동 산 17-1,36.77777461,126.4436288,1,N,조도센서,디밍,N,N,N,Y,Y,N,가로등제어,상태감시 및 조명제어/길찾기 기능 제공,,2021,서산시,041-660-2389,2021-09-30,4530000,충청남도 서산시
